pair_name,asset_y,asset_x,alpha,beta,spread_mean,spread_std,zscore_mean,zscore_std,zscore_min,zscore_max,num_observations
META_CRM,META,CRM,-3.5241799176668147,1.7040256669794092,-7.000935778812752e-15,0.17697807499126766,0.034881060052578676,1.3107248179861977,-5.0528008247046134,5.246726082604895,1258
AMZN_CRM,AMZN,CRM,0.08674425021007671,0.9091782057532185,-3.94526312343744e-15,0.11178450082367619,0.1308168451751373,1.3643176667615446,-4.290878648139062,3.9100331096745604,1258
