date,asset_y_returns,asset_x_returns,position,spread_return,lagged_position,strategy_return_before_cost,position_change,transaction_cost,strategy_return
2019-03-20 00:00:00+00:00,-0.004860065978022021,-0.007483397290637406,0.0,-0.003276793861275885,0.0,-0.0,0.0,0.0,-0.0
2019-03-21 00:00:00+00:00,0.025679872145349947,0.053258106007373573,0.0,0.014411985254234181,0.0,0.0,0.0,0.0,0.0
2019-03-22 00:00:00+00:00,-0.021902596407103125,-0.03563900856571389,0.0,-0.01436240492199151,0.0,-0.0,0.0,0.0,-0.0
2019-03-25 00:00:00+00:00,-0.0014744787787579483,-0.021180477510340356,0.0,0.003006702449378368,0.0,0.0,0.0,0.0,0.0
2019-03-26 00:00:00+00:00,0.01237858423285143,0.01762486802899721,0.0,0.008649667936164358,0.0,0.0,0.0,0.0,0.0
2019-03-27 00:00:00+00:00,-0.0033060720094102436,-0.002094123065540243,0.0,-0.0028630156634839136,0.0,-0.0,0.0,0.0,-0.0
2019-03-28 00:00:00+00:00,0.010013349103547675,0.004240289031083977,0.0,0.009116225627521733,0.0,0.0,0.0,0.0,0.0
2019-03-29 00:00:00+00:00,0.0025089847529660148,0.012948248502139492,0.0,-0.00023049305610153272,0.0,-0.0,0.0,0.0,-0.0
2019-04-01 00:00:00+00:00,0.015174158382254,0.015034552483168317,0.0,0.011993278521159619,0.0,0.0,0.0,0.0,0.0
2019-04-02 00:00:00+00:00,0.0008780916709270059,0.003942186459671371,0.0,4.4038144406270186e-05,0.0,0.0,0.0,0.0,0.0
2019-04-03 00:00:00+00:00,-0.0013802047403865814,0.030248256279600483,0.0,-0.007779867739383054,0.0,-0.0,0.0,0.0,-0.0
2019-04-04 00:00:00+00:00,-0.012084612001723727,-0.0019104230033994973,0.0,-0.01168042131733268,0.0,-0.0,0.0,0.0,-0.0
2019-04-05 00:00:00+00:00,0.0024117297861154796,0.014187627552864068,0.0,-0.000589965063806834,0.0,-0.0,0.0,0.0,-0.0
2019-04-08 00:00:00+00:00,-0.0001267882423992006,0.004389409769638419,0.0,-0.0010554613874073347,0.0,-0.0,0.0,0.0,-0.0
2019-04-09 00:00:00+00:00,-0.001524842516986702,-0.013279292357055938,0.0,0.0012846746718642912,0.0,0.0,0.0,0.0,0.0
2019-04-10 00:00:00+00:00,0.004862897292682078,0.0148943386765239,0.0,0.0017116826493786437,0.0,0.0,0.0,0.0,0.0
2019-04-11 00:00:00+00:00,-0.004311991462477849,-0.0029194056633108367,0.0,-0.0036943290018767354,0.0,-0.0,0.0,0.0,-0.0
2019-04-12 00:00:00+00:00,0.011750719579645796,-0.008019961746180027,0.0,0.01344751333747339,0.0,0.0,0.0,0.0,0.0
2019-04-15 00:00:00+00:00,0.0013389683577207379,-0.028343815141565365,0.0,0.007335706263376556,0.0,0.0,0.0,0.0,0.0
2019-04-16 00:00:00+00:00,0.003922882921062687,0.01882547349869168,0.0,-6.0047039412941365e-05,0.0,-0.0,0.0,0.0,-0.0
2019-04-17 00:00:00+00:00,0.0037830804434326737,-0.004900142970832855,0.0,0.004819810077377903,0.0,0.0,0.0,0.0,0.0
2019-04-18 00:00:00+00:00,-0.000456535731665042,-0.005299940131337166,0.0,0.0006647795085225141,0.0,0.0,0.0,0.0,0.0
2019-04-22 00:00:00+00:00,0.008926785732517928,0.0115805654259582,0.0,0.006476670414170017,0.0,0.0,0.0,0.0,0.0
2019-04-23 00:00:00+00:00,0.0018086904261904735,0.011605342032064314,0.0,-0.000646666910998865,0.0,-0.0,0.0,0.0,-0.0
2019-04-24 00:00:00+00:00,0.0073653101074118155,0.0026188994667992738,0.0,0.006811226134410372,0.0,0.0,0.0,0.0,0.0
2019-04-25 00:00:00+00:00,0.001303728031485818,-0.02253586695714782,-1.0,0.006071670771154745,0.0,0.0,0.0,0.0,0.0
2019-04-26 00:00:00+00:00,0.004347038066676134,-0.048338177083901535,-1.0,0.014574009184062797,-1.0,-0.014574009184062797,1.0,0.002,-0.016574009184062797
2019-04-29 00:00:00+00:00,0.0018225638385720444,0.006938643459307947,-1.0,0.0003545459998145484,-1.0,-0.0003545459998145484,0.0,0.0,-0.0003545459998145484
2019-04-30 00:00:00+00:00,0.028364188826687453,0.009269347308431097,-1.0,0.026403060937321476,-1.0,-0.026403060937321476,0.0,0.0,-0.026403060937321476
2019-05-01 00:00:00+00:00,-0.02183032674964913,-0.00293247229555349,-1.0,-0.0212098997646367,-1.0,0.0212098997646367,0.0,0.0,0.0212098997646367
2019-05-02 00:00:00+00:00,-0.006291104348004062,0.014959306625329072,-1.0,-0.009456064344898988,-1.0,0.009456064344898988,0.0,0.0,0.009456064344898988
2019-05-03 00:00:00+00:00,0.0030698412444181145,-0.000983069443656781,-1.0,0.0032778305276964775,-1.0,-0.0032778305276964775,0.0,0.0,-0.0032778305276964775
2019-05-06 00:00:00+00:00,0.0027789542439276005,-0.017417625995539643,-1.0,0.006464024073529242,-1.0,-0.006464024073529242,0.0,0.0,-0.006464024073529242
2019-05-07 00:00:00+00:00,-0.014502988657732807,-0.038195939565820014,-1.0,-0.006421823948872031,-1.0,0.006421823948872031,0.0,0.0,0.006421823948872031
2019-05-08 00:00:00+00:00,0.001101164490464157,0.004668192777526725,-1.0,0.00011350886118188168,-1.0,-0.00011350886118188168,0.0,0.0,-0.00011350886118188168
2019-05-09 00:00:00+00:00,-8.152617010548369e-05,-0.02167996335701039,-1.0,0.004505331929514244,-1.0,-0.004505331929514244,0.0,0.0,-0.004505331929514244
2019-05-10 00:00:00+00:00,0.008604996880426263,-0.008082401447811804,-1.0,0.010315001087296197,-1.0,-0.010315001087296197,0.0,0.0,-0.010315001087296197
2019-05-13 00:00:00+00:00,-0.024755258532457525,-0.06339397241195566,-1.0,-0.011342913177601444,-1.0,0.011342913177601444,0.0,0.0,0.011342913177601444
2019-05-14 00:00:00+00:00,0.018715148554490746,0.022404132192602955,-1.0,0.013975077110626326,-1.0,-0.013975077110626326,0.0,0.0,-0.013975077110626326
2019-05-15 00:00:00+00:00,0.012967520983088399,-0.015297854458164784,-1.0,0.016204107986153935,-1.0,-0.016204107986153935,0.0,0.0,-0.016204107986153935
2019-05-16 00:00:00+00:00,0.016993066643309795,0.003815246829913077,-1.0,0.016185869899678008,-1.0,-0.016185869899678008,0.0,0.0,-0.016185869899678008
2019-05-17 00:00:00+00:00,-0.0034389424566523275,-0.023112925818577823,-1.0,0.0014510893783218114,-1.0,-0.0014510893783218114,0.0,0.0,-0.0014510893783218114
2019-05-20 00:00:00+00:00,0.0037151256072158745,-0.031013254947952706,-1.0,0.01027664037138127,-1.0,-0.01027664037138127,0.0,0.0,-0.01027664037138127
2019-05-21 00:00:00+00:00,0.007349939740334044,0.02157770885711341,-1.0,0.002784715758510155,-1.0,-0.002784715758510155,0.0,0.0,-0.002784715758510155
2019-05-22 00:00:00+00:00,0.006012589854392125,-0.018616693385213656,-1.0,0.009951347934188049,-1.0,-0.009951347934188049,0.0,0.0,-0.009951347934188049
2019-05-23 00:00:00+00:00,-0.028306569874043674,-0.03258835384941827,-1.0,-0.021411809382709958,-1.0,0.021411809382709958,0.0,0.0,0.021411809382709958
2019-05-24 00:00:00+00:00,0.006983129273045563,-0.014839401085058102,-1.0,0.010122720698530825,-1.0,-0.010122720698530825,0.0,0.0,-0.010122720698530825
2019-05-28 00:00:00+00:00,0.007724187261721305,-0.012618026542689398,-1.0,0.010393799580500273,-1.0,-0.010393799580500273,0.0,0.0,-0.010393799580500273
2019-05-29 00:00:00+00:00,0.0005128306390407289,-0.021081614119066172,-1.0,0.004973095210651644,-1.0,-0.004973095210651644,0.0,0.0,-0.004973095210651644
2019-05-30 00:00:00+00:00,0.0024815374626658837,-0.007653554747684366,-1.0,0.0041008100143396075,-1.0,-0.0041008100143396075,0.0,0.0,-0.0041008100143396075
2019-05-31 00:00:00+00:00,-0.010678791560541079,-0.02658859330136054,-1.0,-0.005053408226929295,-1.0,0.005053408226929295,0.0,0.0,0.005053408226929295
2019-06-03 00:00:00+00:00,-0.037391697729347584,-0.012479734100498074,-1.0,-0.0347513441227784,-1.0,0.0347513441227784,0.0,0.0,0.0347513441227784
2019-06-04 00:00:00+00:00,0.028163997282190323,0.06664797057435079,-1.0,0.014063199295678687,-1.0,-0.014063199295678687,0.0,0.0,-0.014063199295678687
2019-06-05 00:00:00+00:00,0.028017027210840872,-0.012100893383681699,-1.0,0.030577228993268108,-1.0,-0.030577228993268108,0.0,0.0,-0.030577228993268108
2019-06-06 00:00:00+00:00,0.0061078989318126276,0.01754061668923268,-1.0,0.002396807800871408,-1.0,-0.002396807800871408,0.0,0.0,-0.002396807800871408
2019-06-07 00:00:00+00:00,0.030443693265755023,0.011891733063422283,-1.0,0.027927743804851694,-1.0,-0.027927743804851694,0.0,0.0,-0.027927743804851694
2019-06-10 00:00:00+00:00,0.0011280317043613763,0.019937380023305362,-1.0,-0.0030901457685043095,-1.0,0.0030901457685043095,0.0,0.0,0.0030901457685043095
2019-06-11 00:00:00+00:00,-0.009211783653799266,0.015509368956183822,-1.0,-0.012493121054845152,-1.0,0.012493121054845152,0.0,0.0,0.012493121054845152
2019-06-12 00:00:00+00:00,0.0007203655218832594,-0.030647288273918605,-1.0,0.007204452239914924,-1.0,-0.007204452239914924,0.0,0.0,-0.007204452239914924
2019-06-13 00:00:00+00:00,-0.010094362449161842,0.013991941913170658,-1.0,-0.013054655833287087,-1.0,0.013054655833287087,0.0,0.0,0.013054655833287087
2019-06-14 00:00:00+00:00,-0.004220224947954598,-0.02471959260412948,-1.0,0.0010097314725615453,-1.0,-0.0010097314725615453,0.0,0.0,-0.0010097314725615453
2019-06-17 00:00:00+00:00,-0.003466207976465796,0.002692720933117787,-1.0,-0.004035910453296463,-1.0,0.004035910453296463,0.0,0.0,0.004035910453296463
2019-06-18 00:00:00+00:00,-0.00150576272146008,0.05271268235713289,-1.0,-0.012658253620127286,-1.0,0.012658253620127286,0.0,0.0,0.012658253620127286
2019-06-19 00:00:00+00:00,0.004087304217232912,0.0015686277693627293,-1.0,0.0037554275959164247,-1.0,-0.0037554275959164247,0.0,0.0,-0.0037554275959164247
2019-06-20 00:00:00+00:00,0.02628032610593234,0.006379814623458158,-1.0,0.024930540412211648,-1.0,-0.024930540412211648,0.0,0.0,-0.024930540412211648
2019-06-21 00:00:00+00:00,-0.008734008763984669,-0.015301416700413961,-1.0,-0.0054966680926843495,-1.0,0.0054966680926843495,0.0,0.0,0.0054966680926843495
2019-06-24 00:00:00+00:00,0.00313343782780251,0.005912900764297957,-1.0,0.0018824377077216905,-1.0,-0.0018824377077216905,0.0,0.0,-0.0018824377077216905
2019-06-25 00:00:00+00:00,-0.021218631241151975,-0.007759623358051693,-1.0,-0.019576917615359856,-1.0,0.019576917615359856,0.0,0.0,0.019576917615359856
2019-06-26 00:00:00+00:00,0.006026542624293363,0.05008448379322594,-1.0,-0.00456989687927924,-1.0,0.00456989687927924,0.0,0.0,0.00456989687927924
2019-06-27 00:00:00+00:00,-0.0007656968217890636,0.024622162355048882,-1.0,-0.005975039797541298,-1.0,0.005975039797541298,0.0,0.0,0.005975039797541298
2019-06-28 00:00:00+00:00,0.01305119071166505,0.00610763517485724,-1.0,0.01175899037857466,-1.0,-0.01175899037857466,0.0,0.0,-0.01175899037857466
2019-07-01 00:00:00+00:00,0.008432197524442131,0.011743476377687356,-1.0,0.005947614923739981,-1.0,-0.005947614923739981,0.0,0.0,-0.005947614923739981
2019-07-02 00:00:00+00:00,0.014143980904858466,-0.023996279312243463,-1.0,0.01922090498962681,-1.0,-0.01922090498962681,0.0,0.0,-0.01922090498962681
2019-07-03 00:00:00+00:00,0.00923394770426178,0.0032001996638542085,-1.0,0.008556877291049874,-1.0,-0.008556877291049874,0.0,0.0,-0.008556877291049874
2019-07-05 00:00:00+00:00,-0.003448152787252745,-0.015604998048803553,-1.0,-0.00014658301446254665,-1.0,0.00014658301446254665,0.0,0.0,0.00014658301446254665
2019-07-08 00:00:00+00:00,-0.002133530329235356,-0.019027791829486773,-1.0,0.001892204384137096,-1.0,-0.001892204384137096,0.0,0.0,-0.001892204384137096
2019-07-09 00:00:00+00:00,0.007749272119021988,0.0006358896275318049,-1.0,0.007614736121867487,-1.0,-0.007614736121867487,0.0,0.0,-0.007614736121867487
2019-07-10 00:00:00+00:00,0.007435520479594615,0.0173303641243423,-1.0,0.0037689127577972313,-1.0,-0.0037689127577972313,0.0,0.0,-0.0037689127577972313
2019-07-11 00:00:00+00:00,0.010619568827547887,0.03812436942554531,-1.0,0.0025535463065314377,-1.0,-0.0025535463065314377,0.0,0.0,-0.0025535463065314377
2019-07-12 00:00:00+00:00,0.004373864212995571,0.007966737757257647,-1.0,0.0026883311238629594,-1.0,-0.0026883311238629594,0.0,0.0,-0.0026883311238629594
2019-07-15 00:00:00+00:00,-0.0006083269409611347,-0.0020305788090089205,-1.0,-0.0001787147361966374,-1.0,0.0001787147361966374,0.0,0.0,0.0001787147361966374
2019-07-16 00:00:00+00:00,-0.009892344919240514,-0.0011365337056312708,-1.0,-0.009651887002069731,-1.0,0.009651887002069731,0.0,0.0,0.009651887002069731
2019-07-17 00:00:00+00:00,-0.004855961707391998,0.015618358402557098,-1.0,-0.008160358147636337,-1.0,0.008160358147636337,0.0,0.0,0.008160358147636337
2019-07-18 00:00:00+00:00,0.005434205308542772,0.0027656024092468368,-1.0,0.0048490832028322125,-1.0,-0.0048490832028322125,0.0,0.0,-0.0048490832028322125
2019-07-19 00:00:00+00:00,-0.00427242765803193,-0.01027709714788183,-1.0,-0.0020980888218872823,-1.0,0.0020980888218872823,0.0,0.0,0.0020980888218872823
2019-07-22 00:00:00+00:00,0.010862415316344354,0.016953549465563933,-1.0,0.0072755307629495634,-1.0,-0.0072755307629495634,0.0,0.0,-0.0072755307629495634
2019-07-23 00:00:00+00:00,0.0012912947022147847,0.025017155749438524,-1.0,-0.004001617540722884,-1.0,0.004001617540722884,0.0,0.0,0.004001617540722884
2019-07-24 00:00:00+00:00,0.0045778127942277536,0.016934249783340016,-1.0,0.0009950114997513988,-1.0,-0.0009950114997513988,0.0,0.0,-0.0009950114997513988
2019-07-25 00:00:00+00:00,-0.0032165860471753405,-0.02999884083910187,-1.0,0.003130307802049883,-1.0,-0.003130307802049883,0.0,0.0,-0.003130307802049883
2019-07-26 00:00:00+00:00,0.009689791180004015,0.009700176513903758,-1.0,0.007637512194202444,-1.0,-0.007637512194202444,0.0,0.0,-0.007637512194202444
2019-07-29 00:00:00+00:00,-0.002235986095867837,-0.001429020796219982,-1.0,-0.0019336463037875548,-1.0,0.0019336463037875548,0.0,0.0,0.0019336463037875548
2019-07-30 00:00:00+00:00,-0.011722793289669298,0.0035972288779699824,-1.0,-0.012483863691099068,-1.0,0.012483863691099068,0.0,0.0,0.012483863691099068
2019-07-31 00:00:00+00:00,-0.02140226669311307,-0.03911356587756898,-1.0,-0.013126958589673682,-1.0,0.013126958589673682,0.0,0.0,0.013126958589673682
2019-08-01 00:00:00+00:00,0.006917656559780383,-0.022780028328738267,-1.0,0.011737256839014835,-1.0,-0.011737256839014835,0.0,0.0,-0.011737256839014835
2019-08-02 00:00:00+00:00,-0.017329033186747722,-0.02287671442649608,0.0,-0.01248897690381446,-1.0,0.01248897690381446,0.0,0.0,0.01248897690381446
2019-08-05 00:00:00+00:00,-0.04792952145366858,-0.06669565302990521,0.0,-0.03381863522789805,0.0,-0.0,1.0,0.002,-0.002
2019-08-06 00:00:00+00:00,0.03006822621785954,0.010292365045883711,0.0,0.02789065713263832,0.0,0.0,0.0,0.0,0.0
2019-08-07 00:00:00+00:00,0.01734158329278568,0.010057556047256444,0.0,0.015213693053394648,0.0,0.0,0.0,0.0,0.0
2019-08-08 00:00:00+00:00,0.03190185579564986,0.028001188710429226,0.0,0.025977607810522087,0.0,0.0,0.0,0.0,0.0
2019-08-09 00:00:00+00:00,-0.011175725278623538,-0.026118499147008256,0.0,-0.005649800377849808,0.0,-0.0,0.0,0.0,-0.0
2019-08-12 00:00:00+00:00,-0.01816730395524324,-0.01786521356345583,0.0,-0.01438753744062522,0.0,-0.0,0.0,0.0,-0.0
2019-08-13 00:00:00+00:00,0.016638585596910893,0.029920931238086146,0.0,0.010308175183500221,0.0,0.0,0.0,0.0,0.0
2019-08-14 00:00:00+00:00,-0.027250246191393934,-0.03907461679099189,0.0,-0.018983178596958042,0.0,-0.0,0.0,0.0,-0.0
2019-08-15 00:00:00+00:00,0.017587274330856495,-0.008700362745263313,0.0,0.019428021414722593,0.0,0.0,0.0,0.0,0.0
2019-08-16 00:00:00+00:00,0.009043539896480546,0.07001853787094792,0.0,-0.005770373405316468,0.0,-0.0,0.0,0.0,-0.0
2019-08-19 00:00:00+00:00,0.01343176792451839,0.06795615142869416,0.0,-0.0009458035900984981,0.0,-0.0,0.0,0.0,-0.0
2019-08-20 00:00:00+00:00,-0.0037109804617383446,-0.01718630813011357,0.0,-7.485085436605577e-05,0.0,-0.0,0.0,0.0,-0.0
2019-08-21 00:00:00+00:00,0.017780631208381692,0.019817811672546037,0.0,0.013587750967301283,0.0,0.0,0.0,0.0,0.0
2019-08-22 00:00:00+00:00,-0.004406702465026058,0.0014589597091909656,0.0,-0.004715376471938412,0.0,-0.0,0.0,0.0,-0.0
2019-08-23 00:00:00+00:00,-0.032138256102616225,-0.05415793891170839,0.0,-0.02067999039131588,0.0,-0.0,0.0,0.0,-0.0
2019-08-26 00:00:00+00:00,0.016560051619192606,0.01836033155532668,0.0,0.012675532345822992,0.0,0.0,0.0,0.0,0.0
2019-08-27 00:00:00+00:00,0.0007593975810609166,-0.022308029732504897,0.0,0.005479136502206767,0.0,0.0,0.0,0.0,0.0
2019-08-28 00:00:00+00:00,0.005767028671024299,-0.002599172204817979,0.0,0.00631693892150084,0.0,0.0,0.0,0.0,0.0
2019-08-29 00:00:00+00:00,0.011222018342906814,0.03522392054564594,0.0,0.0037696475711216414,0.0,0.0,0.0,0.0,0.0
2019-08-30 00:00:00+00:00,-3.553975996695158e-05,0.0030492385688198897,0.0,-0.0006806711375779638,0.0,-0.0,0.0,0.0,-0.0
2019-09-03 00:00:00+00:00,-0.004488146025102502,-0.020140574661609456,0.0,-0.00022697839781835646,0.0,-0.0,0.0,0.0,-0.0
2019-09-04 00:00:00+00:00,0.02115901689219779,0.027575110942970715,0.0,0.015324914735573136,0.0,0.0,0.0,0.0,0.0
2019-09-05 00:00:00+00:00,0.020686337291173196,0.06303377496287532,-1.0,0.007350199380009231,0.0,0.0,0.0,0.0,0.0
2019-09-06 00:00:00+00:00,-0.0023994801215003747,-0.006082777752532964,-1.0,-0.0011125389056440044,-1.0,0.0011125389056440044,1.0,0.002,-0.0008874610943559957
2019-09-09 00:00:00+00:00,-0.027910083191203583,0.010302193304671414,-1.0,-0.03008973165394418,-1.0,0.03008973165394418,0.0,0.0,0.03008973165394418
2019-09-10 00:00:00+00:00,-0.03970360781968818,0.014738498207932604,-1.0,-0.04282185109196873,-1.0,0.04282185109196873,0.0,0.0,0.04282185109196873
2019-09-11 00:00:00+00:00,-0.008777809550570836,0.006258353533898697,-1.0,-0.01010189756329179,-1.0,0.01010189756329179,0.0,0.0,0.01010189756329179
2019-09-12 00:00:00+00:00,0.023612335229373116,-0.0003255561700852283,-1.0,0.02368121357252556,-1.0,-0.02368121357252556,0.0,0.0,-0.02368121357252556
2019-09-13 00:00:00+00:00,-0.0002894774954862456,-0.012725110958733632,-1.0,0.002402790812741926,-1.0,-0.002402790812741926,0.0,0.0,-0.002402790812741926
2019-09-16 00:00:00+00:00,-0.008139579822302956,-0.009554124847012568,-1.0,-0.006118201177992331,-1.0,0.006118201177992331,0.0,0.0,0.006118201177992331
2019-09-17 00:00:00+00:00,0.007886218256163424,0.004760859289520303,-1.0,0.0068789570521805895,-1.0,-0.0068789570521805895,0.0,0.0,-0.0068789570521805895
2019-09-18 00:00:00+00:00,-0.004171584901622616,-0.006037963218502362,-1.0,-0.002894125155131021,-1.0,0.002894125155131021,0.0,0.0,0.002894125155131021
2019-09-19 00:00:00+00:00,0.0029400576524345468,-0.017035041543306706,0.0,0.006544183590913523,-1.0,-0.006544183590913523,0.0,0.0,-0.006544183590913523
2019-09-20 00:00:00+00:00,-0.01732879510450669,-0.024312612461124594,0.0,-0.012184944003201002,0.0,-0.0,1.0,0.002,-0.002
