date,AAPL,MSFT,GOOGL,META,AMZN,NVDA,ADBE,CRM,ORCL,INTC
2021-04-06 00:00:00+00:00,122.8268164149,237.3019702152,109.5527881933,303.8984920881,161.191,13.8111471543,491.34,217.8429822195,69.1194312996,59.6112861042
2021-04-07 00:00:00+00:00,124.4715142974,239.2550728507,111.0290229979,310.6758273619,163.9695,14.09212277,493.41,217.5473881417,69.2217891004,60.2386776145
2021-04-08 00:00:00+00:00,126.86557157,242.4623737472,111.594326215,310.6063671176,164.965,14.2649925194,499.84,221.1536358911,70.3525892193,60.9660880612
2021-04-09 00:00:00+00:00,129.429937795,244.9516222043,112.5979873654,310.0506851625,168.61,14.3476910163,504.04,227.8833277295,70.6329528852,62.0662963617
2021-04-12 00:00:00+00:00,127.7219823017,245.0090663994,111.3062199263,309.1377790934,168.9695,15.1537522685,506.03,225.4003374758,71.1376074837,59.4703503302
2021-04-13 00:00:00+00:00,130.826471204,247.4791667914,111.792678221,307.3715043075,170.0,15.6225431451,514.86,228.5927535163,71.6516075378,59.3021366644
2021-04-14 00:00:00+00:00,128.4908055722,244.7026973586,111.1718364423,300.4850172211,166.65,15.2215052538,510.63,224.6712054172,71.7917893708,58.3655957143
2021-04-15 00:00:00+00:00,130.894594785,248.4461440766,113.3209804273,305.4464632488,168.9545,16.078630337,523.25,229.5780671091,73.1655713335,59.1202840527
2021-04-16 00:00:00+00:00,130.5637088204,249.63332411,113.1970104235,303.8191089517,169.972,15.8546967567,525.08,228.504075293,73.7823713983,58.874783027
2021-04-19 00:00:00+00:00,131.2254807495,247.7185176046,113.544622314,299.9094894819,168.6005,15.3059473937,516.17,227.1147831272,73.5954622878,57.8564084017
2021-04-20 00:00:00+00:00,129.5418551065,247.2589640433,113.0115512979,300.3163280561,166.7345,15.1161393979,514.21,224.6120866016,74.0533896087,57.0107937574
2021-04-21 00:00:00+00:00,129.9214007717,249.4801395896,112.9788232169,299.1454267936,168.101,15.3047019344,512.34,227.1739019428,71.6422620823,57.9200568157
2021-04-22 00:00:00+00:00,128.403218111,246.2153944978,111.6979651382,294.2335952262,165.452,14.7963054524,507.29,227.952299681,69.9694255427,56.8925895598
2021-04-23 00:00:00+00:00,130.7194198626,250.0258594436,114.0489322893,298.8080484637,167.044,15.2097979365,515.84,230.0805770414,70.062880098,53.8647435756
2021-04-26 00:00:00+00:00,131.1086974679,250.4088207447,114.5448123043,300.7033208463,170.45,15.4217751076,515.7,232.0019385472,69.6236436881,53.4282973076
2021-04-27 00:00:00+00:00,130.7875434435,250.8109301108,113.6051196758,301.2292341252,170.8715,15.3258747423,517.32,230.7702965563,70.2965164862,52.7099794915
2021-04-28 00:00:00+00:00,129.9992562927,243.7165720083,116.9800790579,304.7320150208,172.925,15.221256162,515.48,233.4010838489,69.8759709874,52.3917374211
2021-04-29 00:00:00+00:00,129.9019368914,241.7538953402,118.6521864685,326.9692161169,173.5655,15.2690817987,516.09,230.9180935952,70.9039710955,52.9918510396
2021-04-30 00:00:00+00:00,127.9360849846,241.4379522668,116.7053615296,322.5733749363,173.371,14.9549769659,508.34,226.9374266805,70.8292074513,52.3099037458
2021-05-03 00:00:00+00:00,128.9871345189,241.131583226,116.188654554,320.0926519225,169.3245,14.782854492,503.46,220.4737695121,72.2684076027,52.0644027201
2021-05-04 00:00:00+00:00,124.4228545967,237.2349519875,114.3910894996,315.9051914751,165.5935,14.299118104,490.7,213.9904060719,73.3898622661,51.7370680191
2021-05-05 00:00:00+00:00,124.6661531,235.9711796939,114.7848182315,312.5909455286,163.527,14.405978511,486.69,212.2365478768,74.006662331,51.6916048662
2021-05-06 00:00:00+00:00,126.2621912818,239.0923142977,115.9045153054,317.5523915563,165.3185,14.4702442104,483.61,214.8476288976,74.5206623851,52.3167232188
2021-05-07 00:00:00+00:00,126.9336951509,241.7060251776,116.6275083673,316.6196397031,164.5805,14.75844349,488.73,213.3203928288,75.13746245,52.7558214378
2021-05-10 00:00:00+00:00,123.6582384602,236.6509360033,113.643302437,303.6107282185,159.5245,14.2139286886,479.38,210.7487243518,74.9038260618,51.2006819121
2021-05-11 00:00:00+00:00,122.7418904574,235.7414029133,112.5677386845,304.1664101736,161.1955,14.2542815695,485.19,212.3941980516,72.6048440017,50.3499291128
2021-05-12 00:00:00+00:00,119.6808981928,228.8193773962,109.1060002998,300.2170991356,157.597,13.7085213088,472.09,207.4479238161,71.7263711821,49.0509302149
2021-05-13 00:00:00+00:00,121.8255424546,232.6777125046,110.533638863,302.9062028826,158.0735,13.6156100458,474.16,208.7485377585,73.0253895005,49.4076975179
2021-05-14 00:00:00+00:00,124.2431414407,237.5796171585,112.980310857,313.5038515977,161.145,14.1912613295,486.56,214.4633565964,73.7262986652,50.6335133793
2021-05-17 00:00:00+00:00,123.0928322457,234.7361294979,113.5029683928,313.0275527791,163.5195,14.1140428535,482.74,211.9015412553,73.9038623202,50.6152176201
2021-05-18 00:00:00+00:00,121.7085618585,232.7255826672,112.1913657531,307.5699621486,161.614,13.9648368306,480.62,211.1822623326,73.5393895546,50.1669715216
2021-05-19 00:00:00+00:00,121.5525877304,233.3000246189,112.6391454066,311.1719719647,161.59,14.0146552022,480.47,218.0893106177,73.5861168322,50.6426612588
2021-05-20 00:00:00+00:00,124.1066640785,236.5243092632,114.3970400598,316.1532637765,162.384,14.5594190955,491.67,220.493475784,73.5674259212,51.182386153
2021-05-21 00:00:00+00:00,122.273968073,235.2672220953,113.7613218806,313.7916154673,160.154,14.937291444,488.07,219.3110994727,73.8571350426,51.3013085873
2021-05-24 00:00:00+00:00,123.9019480354,240.650625921,117.0792550609,322.1268447939,162.2495,15.5552883435,497.83,223.6563324167,74.1842259861,52.1063219888
2021-05-25 00:00:00+00:00,123.7069803752,241.5526579346,117.1700011037,325.2624786834,162.9525,15.5909084791,505.08,224.3657582035,73.670225932,52.0239910728
2021-05-26 00:00:00+00:00,123.6582384602,241.3319479738,118.0348158498,325.1334810866,163.258,15.6429686774,506.98,226.3068259812,74.0720805197,52.0697304706
2021-05-27 00:00:00+00:00,122.1277423279,239.2400013891,117.1605793834,330.1842331428,161.5055,15.4317387819,498.28,222.5133686491,73.8104077649,52.8107087152
2021-05-28 00:00:00+00:00,121.4746006663,239.5950565434,116.8714813346,326.1952305366,161.1535,16.185490744,504.58,234.6031664321,73.5861168322,52.2526880618
2021-06-01 00:00:00+00:00,121.152904027,237.4071491062,118.0779574111,326.5921462188,160.9325,16.2054180926,495.91,232.7310706058,74.3617896411,52.0422868319
2021-06-02 00:00:00+00:00,121.9132779017,237.3111882537,117.5528204752,326.6119920029,161.6995,16.7173018607,495.77,231.1742751293,75.0159715281,52.5820117261
2021-06-03 00:00:00+00:00,120.4315236844,235.7854106988,116.4118005607,323.5259725737,159.3505,16.9081062238,493.14,227.4497897487,75.7822988815,51.4476746603
2021-06-04 00:00:00+00:00,122.7223936914,240.6602220063,118.6923527497,327.8027390495,160.311,17.514395806,504.5,233.9922720046,77.4644808766,52.4813850509
2021-06-07 00:00:00+00:00,122.7321420744,243.558239752,119.1252560028,333.9847008,159.9005,17.5549977788,509.47,234.6425789758,78.4457537071,52.2252444232
2021-06-08 00:00:00+00:00,123.5510062471,242.3683251809,118.933846317,331.107062104,163.2055,17.3935862549,509.2,232.9478395962,79.0718992275,52.1429135071
2021-06-09 00:00:00+00:00,123.9311931844,243.3471258765,119.4049323313,327.703510129,164.0575,17.2991804408,514.68,232.6226861106,78.9877901278,52.1429135071
2021-06-10 00:00:00+00:00,122.9368581175,246.8496969931,120.753230092,329.8964692732,167.4825,17.3657032927,535.52,236.6624718409,76.9130990004,52.4905329305
2021-06-11 00:00:00+00:00,124.1456576106,247.4734425344,120.5087612446,328.7057222266,167.3415,17.764591255,541.26,236.780709472,77.4738263321,52.9204832699
2021-06-14 00:00:00+00:00,127.1969014922,249.3926595846,121.4365527527,334.1732357491,169.1935,17.9574327808,556.95,242.6433253488,77.2121535773,53.231511175
2021-06-15 00:00:00+00:00,126.3780373195,247.9244585412,120.4190069619,334.153389965,169.1565,17.727966314,548.46,239.0173713275,76.2962989355,53.0485535838
2021-06-16 00:00:00+00:00,126.8752048529,246.9840421866,119.7773382225,328.5271101696,170.7625,17.7496422995,543.33,238.8301617449,72.0347712145,52.3441668575
2021-06-17 00:00:00+00:00,128.4739396663,250.3618641949,120.7403372116,333.9152405556,174.462,18.5937599861,551.36,240.8402014741,72.4833530799,52.3075753392
2021-06-18 00:00:00+00:00,127.1774047262,248.951239663,119.1212889627,327.1180594977,174.345,18.575322941,565.59,239.2144340461,71.2404074946,50.9262455253
2021-06-21 00:00:00+00:00,128.9711071997,252.0219869433,120.8087686537,329.7277801083,172.698,18.3645426686,567.35,240.8894671538,72.8852076676,51.1092031165
2021-06-22 00:00:00+00:00,130.6088355451,254.7856594955,121.3225003493,336.4158093536,175.272,18.8224790051,575.74,239.5395875317,73.5300440991,51.1092031165
2021-06-23 00:00:00+00:00,130.3358808208,254.5601514921,121.1206771831,337.9637805142,175.191,18.9923987991,574.23,238.2882392689,72.9880076784,50.5511824632
2021-06-24 00:00:00+00:00,130.0531777136,255.9179975551,121.4906036743,340.5338095566,172.454,19.1401443092,578.26,240.1898945029,72.6515712794,51.2921607078
2021-06-25 00:00:00+00:00,129.7607262233,254.3154513182,121.4990336346,338.7377660946,170.073,18.966238127,579.66,238.3177986767,73.3244440774,51.1457946348
2021-06-28 00:00:00+00:00,131.3887061857,257.8660028611,121.5263070354,352.8977330576,172.1945,19.9169916961,588.8,240.9781453771,73.3618258996,52.5820117261
2021-06-29 00:00:00+00:00,132.899705552,260.4377537083,121.2649782675,349.1766485368,172.407,19.9585996222,590.75,242.1999342321,72.9880076784,51.914216518
2021-06-30 00:00:00+00:00,133.5138536815,259.9579494457,121.083486182,345.0288796577,172.008,19.9344321442,585.64,240.6825512993,72.7450258347,51.3561958647
2021-07-01 00:00:00+00:00,133.8160535548,260.6296754133,121.4355609927,351.6573715507,171.6485,20.1432192225,584.73,241.3821239501,74.3337532745,51.2372734304
2021-07-02 00:00:00+00:00,136.438368584,266.4353069901,124.225381957,351.9649812044,175.549,20.4172834064,593.07,244.5548337188,76.4645171351,51.9233643976
2021-07-06 00:00:00+00:00,138.4465354837,266.4449030753,125.150198185,350.0597859298,183.787,20.6280636788,596.9,246.5747265839,77.6420445317,51.3104564669
2021-07-07 00:00:00+00:00,140.9323731508,268.6232144273,125.4318580335,347.7874436491,184.829,20.3024255984,605.77,244.791308981,80.4550266458,51.1915340326
2021-07-08 00:00:00+00:00,139.6358382107,266.2145970293,124.0136411906,342.9847638943,186.5705,19.8350215902,605.95,242.1900810962,79.9877538693,50.6701048975
2021-07-09 00:00:00+00:00,141.4587858333,266.7135934624,124.4842313249,347.7179834047,185.967,19.9820196525,604.5,241.4609490375,82.015717719,51.2189776713
2021-07-12 00:00:00+00:00,140.8641344698,266.1186361768,125.9292256886,350.4368558279,185.9275,20.4426966308,600.2,239.3425248131,81.3802267431,51.8959207589
2021-07-13 00:00:00+00:00,141.9754501327,269.6308033786,126.2922098596,349.3751063779,183.868,20.1810899097,605.01,240.4362229011,81.3708812876,52.0239910728
2021-07-14 00:00:00+00:00,145.3971325686,271.099004422,127.1803309664,344.9494965212,184.084,19.7739800219,608.83,238.8695742886,82.8007359835,51.7038152881
2021-07-15 00:00:00+00:00,144.7439909071,269.6787838049,125.9584826095,341.8039397397,181.56,18.9017084692,606.17,234.0908033638,80.8873524152,51.0543158391
2021-07-16 00:00:00+00:00,142.7065788584,269.4100934178,125.9237710084,338.5293853614,178.6815,18.0991987087,606.1,234.9283199177,82.0597688173,50.2858939559
2021-07-19 00:00:00+00:00,138.8657159531,265.821157534,123.5514810167,334.3518478061,177.4795,18.7158431226,602.05,234.061243956,81.5814229252,49.9840139303
2021-07-20 00:00:00+00:00,142.4726176662,268.037853227,125.1695375056,339.0255299642,178.6595,18.5486639704,608.72,236.5836467535,83.1571505697,50.5328867041
2021-07-21 00:00:00+00:00,141.7414889405,270.0338389591,126.4980000658,343.5602916335,179.26,19.3439484024,612.26,238.554273939,84.123221685,51.4385267808
2021-07-22 00:00:00+00:00,143.1062625617,274.5823833681,127.3633106919,348.4820460929,181.9015,19.5273222564,623.68,244.6336588062,85.0611548067,51.1915340326
2021-07-23 00:00:00+00:00,144.8219779712,277.9698014616,131.9189603897,366.938625316,182.832,19.4914447632,625.87,244.6040993984,82.2473554416,48.483761682
2021-07-26 00:00:00+00:00,145.2411584405,277.3748441761,132.9305556203,369.5880374947,184.991,19.2283431466,620.8,243.9636455631,82.4068040723,49.6821339047
2021-07-27 00:00:00+00:00,143.0770174127,274.9662267781,130.8131479563,364.973892689,181.3195,19.1426358018,618.28,239.9337129688,82.350528085,48.6484235142
2021-07-28 00:00:00+00:00,141.3320568542,274.6591520501,134.9725895221,370.4017146433,181.516,19.4366319264,620.92,240.3771040855,81.7690095496,48.547796839
2021-07-29 00:00:00+00:00,141.9754501327,274.9278424371,134.6586974726,355.5570681284,179.996,19.5950908546,621.7,240.4559291729,82.1910794543,49.1241132514
2021-07-30 00:00:00+00:00,142.1899145589,273.4020648822,133.6163576811,353.5526439332,166.3795,19.4326455383,621.63,238.3769174923,81.7314922247,49.1424090105
2021-08-02 00:00:00+00:00,141.8584695366,273.3157001149,133.7433029649,349.2361858892,166.574,19.6827913934,618.75,237.322631948,82.1629414607,49.1058174923
2021-08-03 00:00:00+00:00,143.6521720102,275.5227997226,134.5124128682,348.5316605532,168.312,19.7475702006,621.28,237.5886666181,84.1701183411,49.4534369157
2021-08-04 00:00:00+00:00,143.2524883068,274.9374385223,134.012069933,356.1524416518,167.736,20.2050082385,625.68,240.58401994,84.4608776089,49.3070708427
2021-08-05 00:00:00+00:00,143.3597205199,277.8258601828,135.1287917268,360.1712129342,168.7995,20.5667729613,632.08,246.8801737976,83.8793590734,49.6158117779
2021-08-06 00:00:00+00:00,142.6773337093,277.7682836713,134.6200188314,360.7070491052,167.247,20.2966951655,631.38,246.9097332054,83.9637730544,49.643432382
2021-08-09 00:00:00+00:00,142.6285184179,276.683926038,135.7848409866,358.8216996147,167.0935,20.2259367762,629.22,245.6583849426,84.3201876406,49.7631216663
2021-08-10 00:00:00+00:00,142.1501285622,274.8702659256,135.6797144235,358.345400796,166.034,19.8681584415,621.74,239.8154753377,84.076325029,49.661846118
2021-08-11 00:00:00+00:00,142.4039680775,275.3596662734,135.1560651276,357.1844224255,164.6055,19.6319649448,626.03,238.7217772497,84.0669456977,49.8459834785
2021-08-12 00:00:00+00:00,145.3621747364,278.1041466551,136.0635255551,359.8536803884,165.175,19.8372639335,634.35,244.7420433014,84.2357736596,49.2935713971
2021-08-13 00:00:00+00:00,145.5671989603,281.0213565714,136.5926295311,360.3795936673,164.6985,20.1193008937,637.31,247.8654873904,84.770395539,49.247537057
2021-08-16 00:00:00+00:00,147.539336733,282.7006714903,137.1698338685,363.7335311821,164.9495,19.8821108,636.94,245.5401473115,85.1830861126,49.2291233209
2021-08-17 00:00:00+00:00,146.6313723129,281.2420665322,135.5354133391,355.6860657252,162.098,19.3917850599,635.01,243.3626042715,85.3050174184,48.5109876151
2021-08-18 00:00:00+00:00,142.8921209915,279.5243672722,134.3329043027,352.7091981085,160.061,18.9752075003,626.77,247.5304807688,83.4197718438,48.0506442139
2021-08-19 00:00:00+00:00,143.224064973,285.3315670051,134.5620008697,352.3817426707,159.3875,19.730628051,637.66,249.3533109154,83.2040472258,48.2808159145
2021-08-20 00:00:00+00:00,144.6787606568,292.6290249475,136.2970850421,356.5989717942,159.9975,20.7451638302,647.34,252.3683705092,83.4197718438,47.8849205895
2021-08-23 00:00:00+00:00,146.1627455154,292.9078474512,138.8875622405,360.5482828323,163.2935,21.8832776414,656.86,256.6938971813,83.5885998057,49.0081584884
2021-08-24 00:00:00+00:00,146.0748779909,290.9560899251,140.0975094771,362.6916275163,165.289,21.718839131,657.24,255.8465274916,83.0539779263,49.5421568337
2021-08-25 00:00:00+00:00,144.8447326476,290.3696012104,140.9082733016,365.5494204282,164.959,22.1374098847,656.8,257.019050667,83.1196332448,49.5421568337
2021-08-26 00:00:00+00:00,144.0441618686,287.5621470349,140.2750345224,361.570340714,165.8,21.992903315,652.39,263.8571270006,83.213426557,48.9160898081
2021-08-27 00:00:00+00:00,145.0790460463,288.1678648878,142.8174113593,369.7567266597,167.4815,22.5589704295,658.52,262.6156318737,83.8043244237,49.6158117779
2021-08-30 00:00:00+00:00,149.491948389,291.8887031272,143.3990786169,377.7248089802,171.0785,22.6107934752,665.99,261.0785426691,83.8981177358,49.661846118
2021-08-31 00:00:00+00:00,148.2325138709,290.2446118121,143.5051969401,376.4546787971,173.5395,22.3128109624,663.7,261.3741367469,83.5979791369,49.7723285343
2021-09-01 00:00:00+00:00,148.8964018339,290.1965389667,144.0189286357,379.1040909759,173.95,22.3686303689,665.89,264.3793432047,84.3670842967,49.4132606814
2021-09-02 00:00:00+00:00,150.0093904779,289.5427482683,142.1063194178,372.3862930544,173.156,22.3237754887,664.64,260.270585523,84.2263943284,49.4685018895
2021-09-03 00:00:00+00:00,150.6439892661,289.5331336992,142.5550908314,373.3587364758,173.9025,22.7693339653,666.59,263.1575543497,84.4139809528,49.265950793
2021-09-07 00:00:00+00:00,152.9773601951,288.6101350662,143.0916330076,379.2330885726,175.4645,22.5889176694,661.39,261.3150179313,83.213426557,49.3948469453
2021-09-08 00:00:00+00:00,151.4347969868,288.6389787734,142.50699047,374.658635335,176.275,22.2669593071,663.22,258.7630557261,83.9168763983,49.3211920012
2021-09-09 00:00:00+00:00,150.4194389257,285.7930663216,142.3582264655,375.0853196934,174.208,22.1054817384,661.68,256.9106661717,83.9825317168,49.1646752448
2021-09-10 00:00:00+00:00,145.4402792027,284.3124226811,139.7151859855,375.7699992452,173.4575,22.4055110482,658.94,253.4226560534,84.1138423538,49.5697774378
2021-09-13 00:00:00+00:00,146.0065365829,285.5430875251,141.1596844692,373.6068087772,172.8585,22.0805623605,645.15,250.3780370519,83.3728751877,50.6285672605
2021-09-14 00:00:00+00:00,144.6104192488,288.2351668715,141.3699375956,373.6266545613,172.5,22.1702721209,645.01,250.634218586,81.0280423834,50.1958444634
2021-09-15 00:00:00+00:00,145.4988575524,293.0712951258,143.2394052521,371.0367797348,173.7895,22.2689528573,661.08,252.397929917,82.2848727665,50.7482565448
2021-09-16 00:00:00+00:00,145.2645441536,293.4558778896,142.4266579075,370.1834110181,174.412,22.1702721209,665.11,256.5362470065,81.8346648681,50.4812573721
2021-09-17 00:00:00+00:00,142.5992292431,288.3120834242,139.6398122232,361.9077190439,173.126,21.8293750314,654.48,256.7037503173,81.0280423834,49.9564658948
2021-09-20 00:00:00+00:00,139.5531550596,282.9567684388,137.5764554808,352.9572704099,167.7865,21.0449130154,641.29,254.427675918,80.8216970967,48.7779867878
2021-09-21 00:00:00+00:00,140.0315449154,283.4374968935,137.8873722502,354.7235451958,167.1815,21.1774841058,645.89,254.1813475199,81.5251469379,48.6767112395
2021-09-22 00:00:00+00:00,142.3942050192,287.0718040111,139.1275681677,340.5635782328,169.0025,21.8702428111,626.08,255.3637238311,82.9508052829,49.256743925
2021-09-23 00:00:00+00:00,143.3509847307,288.0140317823,140.0523843957,343.292373548,170.8,22.4094981486,630.84,273.7792348795,83.8699797422,49.7447079302
2021-09-24 00:00:00+00:00,143.4388522552,287.8121258313,141.0431526657,350.2383979867,171.276,22.0097913273,622.71,281.4351214951,84.3577049655,49.9196384227
2021-09-27 00:00:00+00:00,141.9255782217,282.8317790406,139.9095709514,350.8536172942,170.29,21.5901490036,603.65,275.5725056183,85.3894313993,50.3247406157
2021-09-28 00:00:00+00:00,138.5475600567,272.5922629554,134.7107648742,338.0233178666,165.798,20.6322481175,578.77,268.281185032,84.8735681824,49.7170873262
2021-09-29 00:00:00+00:00,139.4457614185,273.0537622719,133.2464311899,336.9913370928,165.056,20.4508350465,577.7,266.5273268369,85.5863973549,49.247537057
2021-09-30 00:00:00+00:00,138.1472746672,271.0539319004,132.5745137696,336.7730334676,164.252,20.6491932945,575.72,267.2367526237,81.7221128935,49.0541928285
2021-10-01 00:00:00+00:00,139.2700263695,277.9571925099,135.4178897756,340.3651203916,164.163,20.6751094475,577.47,271.2174195384,84.1701183411,49.5881911738
2021-10-04 00:00:00+00:00,135.8431929131,272.1980656226,132.5581497291,323.7145075227,159.489,19.6683665808,558.49,266.8820397303,83.7199104427,49.2291233209
2021-10-05 00:00:00+00:00,137.7665153943,277.6302971607,134.90217456,330.392613876,161.05,20.3850478889,566.7,267.7786750997,85.8115013041,49.671052986
2021-10-06 00:00:00+00:00,138.6354275813,281.8126347166,136.4314685262,331.0673705358,163.1005,20.6332448926,570.31,271.2272726743,85.6708113358,49.6986735901
2021-10-07 00:00:00+00:00,139.8948620994,283.485569739,138.077790176,326.6814522473,165.1215,21.007035561,578.96,270.5474062953,86.5806064639,49.8828109506
2021-10-08 00:00:00+00:00,139.5141028265,283.485569739,138.6336716728,327.5050522879,164.431,20.7638224328,576.86,268.4782477505,88.831645956,49.5421568337
2021-10-11 00:00:00+00:00,139.426235302,282.8894664552,137.7693528067,322.9405219424,162.315,20.6282610171,573.07,269.7295960133,89.6786475595,49.2015027169
2021-10-12 00:00:00+00:00,138.1570377255,281.5914996275,135.3246643327,321.2734760771,162.3665,20.6043384143,580.69,274.9024923752,89.9421591695,48.0322304779
2021-10-13 00:00:00+00:00,137.5712542287,284.8892968267,136.4483284467,322.0375387654,164.214,20.8714741453,591.12,280.233038912,90.7232828706,48.1150922901
2021-10-14 00:00:00+00:00,140.3537258386,291.0810793233,139.9879199938,325.9967726955,164.993,21.6758716636,607.51,285.7606481673,89.6692364306,49.6250186459
2021-10-15 00:00:00+00:00,141.4081361329,292.4848064111,140.2031319203,322.2558423906,170.451,21.791497577,610.09,287.3765624594,89.7162920752,50.1406032552
2021-10-18 00:00:00+00:00,143.0776190988,295.446093692,141.6015135626,332.7542621852,172.337,22.1503366186,622.83,287.4159750031,90.8268052888,50.1498101233
2021-10-19 00:00:00+00:00,145.2352549788,296.3498631869,142.0567314163,337.3684069909,172.2075,22.2181173264,636.07,288.0465757024,91.3444173799,50.831118357
2021-10-20 00:00:00+00:00,145.7234078928,295.5614685212,140.6008276923,338.1523154633,170.753,22.0317203798,632.37,285.8296201187,90.9491499649,50.9784282454
2021-10-21 00:00:00+00:00,145.938195175,298.7823491677,140.7168636158,339.2438335894,171.7505,22.6188209229,638.66,285.5537323128,90.6291715813,51.5584609308
2021-10-22 00:00:00+00:00,145.1669135708,297.2440181126,136.4329561662,322.1069990097,166.7775,22.6527112768,643.58,288.2633446928,92.4643417224,45.5371692436
2021-10-25 00:00:00+00:00,145.1180982794,296.253717496,136.3144408427,326.1555389683,166.0185,23.0912923277,646.97,289.603371179,92.1255410809,45.4911349034
2021-10-26 00:00:00+00:00,145.7819862425,298.1574021766,138.1606021385,313.374854001,168.8035,24.637290532,642.5,290.7758943543,91.2691283484,44.4507588168
2021-10-27 00:00:00+00:00,145.3231225033,310.7140294135,145.0126721857,309.8125357531,169.6245,24.3721483512,640.08,290.815306898,90.3750711002,44.0916909639
2021-10-28 00:00:00+00:00,148.9549801836,311.8485485666,144.6472086147,314.4762950192,172.3285,24.8605681579,639.28,293.9978698026,90.5632936788,44.2666214563
2021-10-29 00:00:00+00:00,146.2506130399,318.8383402979,146.8261054006,321.075018236,168.6215,25.4845493802,650.36,295.2886306091,90.2903709399,45.1136533145
2021-11-01 00:00:00+00:00,145.4305161444,316.6750622518,142.3145890241,327.4355920435,165.9055,25.7437109103,640.2,298.3135433388,88.822234827,45.6200310558
2021-11-02 00:00:00+00:00,146.4654003221,320.2901402312,144.2341405622,325.550242553,165.6375,26.3158598266,640.4,298.5007529214,90.2244930374,45.9054439645
2021-11-03 00:00:00+00:00,147.9005698893,321.1266077423,145.3900368771,329.0629463406,169.2,26.5122245244,655.18,298.4416341059,90.4880046474,46.3934079697
2021-11-04 00:00:00+00:00,147.3831278005,323.4725626013,147.0457802472,333.26032968,173.85,29.7048952196,674.08,303.5159991085,89.9986259431,46.6396916894
2021-11-05 00:00:00+00:00,147.9103329476,323.1072089757,147.6254639848,338.4996166852,175.9495,29.6560532389,662.72,302.7376013702,89.358669176,47.2051898394
2021-11-08 00:00:00+00:00,147.0890434204,324.0013639015,147.8029890301,336.0089707793,174.449,30.7046606605,666.02,305.4078012065,89.5374806256,47.7892289125
2021-11-09 00:00:00+00:00,147.4508019026,323.0014487157,147.6914160267,332.7840308613,178.8115,30.5581347185,667.92,305.1614728084,89.0198685345,47.4647627608
2021-11-10 00:00:00+00:00,144.6251748388,318.0499456322,144.691341936,325.1136353025,174.1025,29.3639981301,647.5,295.2689243372,88.304622736,47.0568624558
2021-11-11 00:00:00+00:00,144.5762885574,319.6171203946,144.5653884122,325.2128642231,173.625,30.2919957627,643.17,298.5303123292,88.5022564435,46.8436418418
2021-11-12 00:00:00+00:00,146.649066888,323.7417705359,147.4528977395,338.2614672759,176.2575,30.2919957627,657.6,302.1464132146,88.031699997,46.6396916894
2021-11-15 00:00:00+00:00,146.6588441442,323.1168235448,147.2287599728,344.8800362768,177.284,29.9281728455,659.73,301.003449447,88.4834341856,46.6489621508
2021-11-16 00:00:00+00:00,147.6365697719,326.4242353132,146.6575061955,340.3155059314,177.035,30.1055988161,671.03,302.5799511954,89.9798036852,46.9178055337
2021-11-17 00:00:00+00:00,150.0711065847,326.6453704023,146.8270971606,338.1423925712,177.45,29.1666366572,670.67,303.4962928366,89.7162920752,46.5655279975
2021-11-18 00:00:00+00:00,154.3535448337,328.7162820158,148.6038352543,336.0784310237,184.803,31.5728517862,670.96,298.5401654651,89.085746437,46.0556526163
2021-11-19 00:00:00+00:00,156.9738495157,330.4885970711,147.699350107,342.6374626723,183.8285,32.8786271876,688.37,296.7468947263,88.436378541,45.9073252327
2021-11-22 00:00:00+00:00,157.4333805607,327.3292528421,145.0964759083,338.3805419806,178.6285,31.8529455937,673.57,292.4804868698,89.0386907924,46.1947095385
2021-11-23 00:00:00+00:00,157.8146935555,325.2583412287,144.5807606927,334.6495345677,179.002,31.6436228194,665.16,287.1400871971,87.4670322613,45.5179658507
2021-11-24 00:00:00+00:00,158.3328881381,325.4798806106,144.9159755828,338.4301564408,179.0205,32.5686301267,668.32,284.9231316134,88.0693445128,46.1298163081
2021-11-26 00:00:00+00:00,153.3171556684,317.5526235971,141.0114163447,330.5513801489,175.228,31.4014064663,662.1,280.0359761934,86.8929533967,45.2213110834
2021-11-29 00:00:00+00:00,156.6707545712,324.2469657895,144.3313330451,335.4235201481,178.0785,33.2683662578,687.49,292.3819555105,87.4670322613,46.3523073836
2021-11-30 00:00:00+00:00,161.618046247,318.4291489777,140.7282688562,321.9581556289,175.3535,32.5706236769,669.85,280.774961388,85.3965838971,45.6106704654
2021-12-01 00:00:00+00:00,161.0998516643,317.9379094787,139.8892398708,308.2050272402,172.186,31.3376128589,657.41,247.8063685748,84.4648821331,45.0544427768
2021-12-02 00:00:00+00:00,160.1123487804,317.3696128033,141.7879644482,307.996646507,171.868,32.0264721077,671.88,257.3639104244,84.6907492274,45.8887843097
2021-12-03 00:00:00+00:00,158.2351155754,311.1279815218,140.8314118993,304.4740198273,169.4895,30.5979116106,616.53,254.5262072773,83.0438016649,45.6570227728
2021-12-06 00:00:00+00:00,161.6376007595,314.1910042803,141.9754070939,315.4189697644,171.3685,29.9439439301,622.04,254.9498921222,83.7025806899,47.2700830698
2021-12-07 00:00:00+00:00,167.3670729374,322.5998686458,146.0560037373,320.3208784398,176.1645,32.3265395952,649.96,263.0688761264,84.747216001,48.7348159831
